A,B,C,D,E,F,G,H,I,J,K,L,WC,we,negate,compare,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,certain,health,achieve,reward,risk,work,leisure,home,death,swear,netspeak
salesforce,2020-04-12 17:00:00,1249381769041678336,"A pandemic is unsettling - with new data daily, it's hard to understand what it all means. With @tableau you can pr… https://t.co/4ltzzs9AMk","A pandemic is unsettling - with new data daily, it's hard to understand what it all means. With @tableau you can pr… https://t.co/4ltzzs9AMk",,,19,68,,en,,27,0.0,0.0,0.0,3.7,0.0,3.7,3.7,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
salesforce,2020-04-13 23:59:40,1249849769297612800,PPE Weekend Recap: Thank you to our partner Jointown for working around the clock to sort 1.3M PPE and to @walmart… https://t.co/QN49s5n46v,PPE Weekend Recap: Thank you to our partner Jointown for working around the clock to sort 1.3M PPE and to @walmart… https://t.co/QN49s5n46v,,,28,102,,en,,27,3.7,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,11.11,0.0,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,3.7,3.7,0.0,0.0,0.0,3.7
salesforce,2020-04-14 17:50:19,1250119208240697344,"We feed the few, but we have the power to feed the many.
Are you ready to start #LeadingThroughChange? 

Join us no… https://t.co/EnIw7sAVdf","We feed the few, but we have the power to feed the many.
Are you ready to start #LeadingThroughChange? 

Join us no… https://t.co/EnIw7sAVdf",,,32,144,,en,,27,11.11,3.7,0.0,3.7,3.7,0.0,0.0,0.0,0.0,14.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
Nasdaq,2020-04-20 20:39:23,1252336078557777920,"This #EarthWeek, we have new ways to care for the planet that we call home. At Nasdaq, we virtually hosted John Opp… https://t.co/oJilZArmii","This #EarthWeek, we have new ways to care for the planet that we call home. At Nasdaq, we virtually hosted John Opp… https://t.co/oJilZArmii",,,9,15,,en,,27,11.11,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,14.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,3.7
Nasdaq,2020-04-28 19:13:50,1255213654070484995,It’s easy to think that all large-cap portfolios are the same. But are they? Find out with “$QQQs Tilted for COVID-… https://t.co/R6gQCMkt0i,It’s easy to think that all large-cap portfolios are the same. But are they? Find out with “$QQQs Tilted for COVID-… https://t.co/R6gQCMkt0i,,,4,13,,en,,27,0.0,0.0,3.7,3.7,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7
Nasdaq,2020-04-30 21:28:45,1255972382587658240,"In terms of Reg NMS (National Market System) II, the only thing people seem to agree on is that everything being eq… https://t.co/NdoCsHgQHC","In terms of Reg NMS (National Market System) II, the only thing people seem to agree on is that everything being eq… https://t.co/NdoCsHgQHC",,,1,6,,en,,27,0.0,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7
Cognizant,2020-05-05 15:23:16,1257692345329303552,The ability to run core applications in the #cloud has never been more important – says our CEO Brian Humphries. We… https://t.co/2Iug1f3tik,The ability to run core applications in the #cloud has never been more important – says our CEO Brian Humphries. We… https://t.co/2Iug1f3tik,,,8,27,,en,,27,7.41,3.7,3.7,3.7,3.7,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0,7.41,0.0,0.0,0.0,0.0,3.7
salesforce,2020-05-07 15:00:01,1258411269977247749,"We are all connected. In times of crisis, we draw on each other’s strengths and work as one. 

Learn how we're supp… https://t.co/T1lg90heJE","We are all connected. In times of crisis, we draw on each other’s strengths and work as one. 

Learn how we're supp… https://t.co/T1lg90heJE",,,8,24,,en,,27,11.11,0.0,3.7,3.7,3.7,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,3.7,7.41,0.0,0.0,0.0,0.0,3.7
salesforce,2020-05-08 01:00:22,1258562353047777280,"Brands must lead with their values in everything they do — especially in times of crisis. With a game plan, alignme… https://t.co/3fN7Pv9Igl","Brands must lead with their values in everything they do — especially in times of crisis. With a game plan, alignme… https://t.co/3fN7Pv9Igl",,,4,15,,en,,27,0.0,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,14.81,0.0,0.0,0.0,0.0,11.11,0.0,7.41,0.0,3.7,3.7,3.7,0.0,0.0,0.0,3.7
Nasdaq,2020-05-10 22:58:40,1259618890633695233,"As we continue to adapt to our new normal, we continue to see the importance of connectivity. 

Hear how our… https://t.co/4dy6m9HYtE","As we continue to adapt to our new normal, we continue to see the importance of connectivity. 

Hear how our… https://t.co/4dy6m9HYtE",,,1,3,,en,,27,14.81,0.0,3.7,3.7,3.7,0.0,0.0,0.0,0.0,18.52,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
GoldmanSachs,2020-05-13 13:00:18,1260555470181404672,"#ICYMI: Why are markets robust despite challenging economic data? Sam Morgan, co-head of $GS' FICC Sales in EMEA, e… https://t.co/3Oo7vvFUC4","#ICYMI: Why are markets robust despite challenging economic data? Sam Morgan, co-head of $GS' FICC Sales in EMEA, e… https://t.co/3Oo7vvFUC4",,,7,13,,en,,27,0.0,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,11.11,0.0,0.0,0.0,0.0,3.7
SPGlobal,2020-05-13 13:00:28,1260555509813456898,We're proud to have been recognized for our exceptional family leave policies. S&amp;P Global was named one of 10 compa… https://t.co/mRlpyWUfgd,We're proud to have been recognized for our exceptional family leave policies. S&amp;P Global was named one of 10 compa… https://t.co/mRlpyWUfgd,,,1,2,,en,,27,7.41,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,11.11,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,3.7,3.7,3.7,0.0,0.0,3.7
salesforce,2020-05-13 17:31:40,1260623761717424128,41% of people found emails to be a 𝘷𝘦𝘳𝘺 valuable source when seeking information from businesses over the past two… https://t.co/1Pxds8oO7n,41% of people found emails to be a 𝘷𝘦𝘳𝘺 valuable source when seeking information from businesses over the past two… https://t.co/1Pxds8oO7n,,,3,7,,en,,27,0.0,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7
salesforce,2020-05-13 19:39:35,1260655951901646849,"🤔What do you want to achieve?
🤔What's important to you? 
🤔How do you get it? 
🤔What is preventing you from being su… https://t.co/nnYldkpwgB","🤔What do you want to achieve?
🤔What's important to you? 
🤔How do you get it? 
🤔What is preventing you from being su… https://t.co/nnYldkpwgB",,,5,21,,en,,27,0.0,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,14.81,0.0,0.0,0.0,0.0,0.0,0.0,3.7,7.41,3.7,3.7,0.0,0.0,0.0,0.0,3.7
salesforce,2020-05-14 17:27:08,1260985008719753216,"“In times of adversity, it is about doing the right thing, even when it's hard.”

Grab your latte ☕ and tune in to… https://t.co/smrkA8Ydks","“In times of adversity, it is about doing the right thing, even when it's hard.”

Grab your latte ☕ and tune in to… https://t.co/smrkA8Ydks",,,4,18,,en,,27,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
Cognizant,2020-05-18 14:00:00,1262382432734625792,50% of job seekers cite company culture as important when applying for a new work role — it’s more than a remote po… https://t.co/BhqQuSbkaP,50% of job seekers cite company culture as important when applying for a new work role — it’s more than a remote po… https://t.co/BhqQuSbkaP,,,1,25,,en,,27,0.0,0.0,11.11,3.7,3.7,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,11.11,0.0,0.0,0.0,0.0,3.7
salesforce,2020-05-18 16:30:18,1262420258628833283,"Join us on May 19 at #SalesforceLive, an event designed to help you get back to work safely and efficiently. Hear f… https://t.co/ZpHKvqXwF7","Join us on May 19 at #SalesforceLive, an event designed to help you get back to work safely and efficiently. Hear f… https://t.co/ZpHKvqXwF7",,,4,15,,en,,27,3.7,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,14.81,0.0,0.0,0.0,0.0,0.0,0.0,7.41,3.7,3.7,3.7,0.0,0.0,0.0,0.0,3.7
salesforce,2020-05-18 18:00:10,1262442872034529281,"If they...
- know your preferences
- are there for you when you need it
- keep you in the loop
- make you feel safe… https://t.co/fqZo1nEwuH","If they...
- know your preferences
- are there for you when you need it
- keep you in the loop
- make you feel safe… https://t.co/fqZo1nEwuH",,,2,10,,en,,27,0.0,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7
salesforce,2020-05-19 19:16:57,1262824583268233216,"""Business, as usual, is anything but usual. I love that. We’re all trying to find our way in this 'new normal.' How… https://t.co/ddsw91LEWw","""Business, as usual, is anything but usual. I love that. We’re all trying to find our way in this 'new normal.' How… https://t.co/ddsw91LEWw",,,2,15,,en,,27,7.41,0.0,3.7,3.7,3.7,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7
Cognizant,2020-05-21 18:01:06,1263530271011475459,Here’s how to catapult your business from chaos to catalyst post-#COVID19 – learn how to surf the pandemic shockwav… https://t.co/3q2x21Y5PV,Here’s how to catapult your business from chaos to catalyst post-#COVID19 – learn how to surf the pandemic shockwav… https://t.co/3q2x21Y5PV,,,1,25,,en,,27,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,3.7,0.0,0.0,0.0,3.7
GoldmanSachs,2020-05-29 20:32:27,1266467460825395200,“The biggest shift that we are seeing is a broad recognition of how important it is to continue to invest in scienc… https://t.co/Ghce32jvmi,“The biggest shift that we are seeing is a broad recognition of how important it is to continue to invest in scienc… https://t.co/Ghce32jvmi,,,5,19,,en,,27,3.7,0.0,3.7,3.7,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,3.7
Cognizant,2020-06-04 19:29:21,1268625909629759489,"Now’s the time for your org to fine-tune remote working — because in a post-#COVID19 world, Remotopia is where peop… https://t.co/8vobcJG4vh","Now’s the time for your org to fine-tune remote working — because in a post-#COVID19 world, Remotopia is where peop… https://t.co/8vobcJG4vh",,,5,15,,en,,27,0.0,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,7.41,0.0,0.0,0.0,0.0,3.7
GoldmanSachs,2020-06-05 19:58:56,1268995743601344513,Fred Baba of $GS reflects on racism and discrimination as a black man in America and shares his thoughts on how his… https://t.co/P9dEa05Coc,Fred Baba of $GS reflects on racism and discrimination as a black man in America and shares his thoughts on how his… https://t.co/P9dEa05Coc,,,7,22,,en,,27,0.0,0.0,3.7,3.7,3.7,0.0,0.0,0.0,0.0,14.81,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
SPGlobal,2020-06-08 13:00:30,1269977603865182208,"From @SPGMarketIntel: S&amp;P 500 indexes extended gains from April, with the broader S&amp;P 500 index performing better i… https://t.co/EESd0c5MOj","From @SPGMarketIntel: S&amp;P 500 indexes extended gains from April, with the broader S&amp;P 500 index performing better i… https://t.co/EESd0c5MOj",,,0,2,,en,,27,0.0,0.0,7.41,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,7.41,0.0,3.7,0.0,0.0,0.0,0.0,3.7
SPGlobal,2020-06-09 17:24:57,1270406541359923201,The BLS May U.S. jobs report revealed a striking rebound in activity. Continued optimism stoked the S&amp;P 500 to reco… https://t.co/RdYP399teJ,The BLS May U.S. jobs report revealed a striking rebound in activity. Continued optimism stoked the S&amp;P 500 to reco… https://t.co/RdYP399teJ,,,0,3,,en,,27,0.0,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,7.41,0.0,0.0,0.0,0.0,3.7
Nasdaq,2020-06-14 20:59:01,1272272355046326275,"Futurists may not know the future itself, but they sure do know how to prepare for it. 

CEO of @FTI @AmyWebb expla… https://t.co/LkuknIs4lU","Futurists may not know the future itself, but they sure do know how to prepare for it. 

CEO of @FTI @AmyWebb expla… https://t.co/LkuknIs4lU",,,2,6,,en,,27,0.0,3.7,0.0,3.7,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7
salesforce,2020-06-15 16:59:02,1272574347929059333,"Join us, @JanelleMonae, and @mPinoe for a celebration of the LGBTQ+ community and help us give the gift of #Pride t… https://t.co/4UvDJNYkh1","Join us, @JanelleMonae, and @mPinoe for a celebration of the LGBTQ+ community and help us give the gift of #Pride t… https://t.co/4UvDJNYkh1",,,806,7072,,en,,27,7.41,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,3.7,0.0,0.0,0.0,3.7
Cognizant,2020-06-16 13:00:18,1272876657737707521,"When it comes to creating a culture of #belonging, be the change you wish to see! Everyone can lend a hand.… https://t.co/7NzN5hYZXw","When it comes to creating a culture of #belonging, be the change you wish to see! Everyone can lend a hand.… https://t.co/7NzN5hYZXw",,,1,8,,en,,27,0.0,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
salesforce,2020-06-16 20:23:56,1272988301843103748,"""I don’t think about who I’m talking to, I think about who I’m speaking on behalf of."" 

Join the fight for equalit… https://t.co/PAy1CvKNaw","""I don’t think about who I’m talking to, I think about who I’m speaking on behalf of."" 

Join the fight for equalit… https://t.co/PAy1CvKNaw",,,8,18,,en,,27,0.0,3.7,3.7,3.7,0.0,3.7,0.0,3.7,0.0,18.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7
GoldmanSachs,2020-06-19 00:30:17,1273775070335455233,"“I do think when you want them, concierge services are going to be really important on the flip side of this.”… https://t.co/4kOUjUy3wh","“I do think when you want them, concierge services are going to be really important on the flip side of this.”… https://t.co/4kOUjUy3wh",,,2,10,,en,,27,0.0,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7
Nasdaq,2020-06-20 13:58:56,1274340965415890944,"Futurists may not know the future itself, but they sure do know how to prepare for it. 

CEO of @FTI @AmyWebb expla… https://t.co/SV9saLEAAF","Futurists may not know the future itself, but they sure do know how to prepare for it. 

CEO of @FTI @AmyWebb expla… https://t.co/SV9saLEAAF",,,3,8,,en,,27,0.0,3.7,0.0,3.7,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7
salesforce,2020-06-21 17:00:21,1274749007378735104,"Q: How can higher ed fight racism?

Short answer:
1. Start with empathy.
2. Teach about the history of racism &amp; why… https://t.co/pIeX1MVVSa","Q: How can higher ed fight racism?

Short answer:
1. Start with empathy.
2. Teach about the history of racism &amp; why… https://t.co/pIeX1MVVSa",,,9,36,,en,,27,0.0,0.0,3.7,3.7,0.0,3.7,0.0,3.7,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7
Cognizant,2020-06-25 01:00:26,1275956985326899200,#COVID19 has forced a complete re-evaluation of our physical workplace — tune-in July 1st and get your safer workpl… https://t.co/0gwA2e0FQw,#COVID19 has forced a complete re-evaluation of our physical workplace — tune-in July 1st and get your safer workpl… https://t.co/0gwA2e0FQw,,,2,11,,en,,27,3.7,0.0,3.7,3.7,3.7,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,3.7,3.7,0.0,3.7,3.7,0.0,0.0,0.0,0.0,0.0,3.7
Cognizant,2020-06-25 15:00:20,1276168353502158848,44% of leadership teams say managing risk is a top priority in reopening — tune-in July 1st and learn how to devise… https://t.co/vDui6WqWzc,44% of leadership teams say managing risk is a top priority in reopening — tune-in July 1st and learn how to devise… https://t.co/vDui6WqWzc,,,4,16,,en,,27,0.0,0.0,3.7,3.7,0.0,3.7,3.7,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,3.7,14.81,3.7,0.0,0.0,0.0,3.7
salesforce,2020-06-25 17:08:43,1276200663911763968,"We know that DevConsole is a beloved tool, but it is time for a refresh. That's why we are announcing Salesforce Co… https://t.co/V78EMlwdEr","We know that DevConsole is a beloved tool, but it is time for a refresh. That's why we are announcing Salesforce Co… https://t.co/V78EMlwdEr",,,44,99,,en,,27,7.41,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,11.11,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
GoldmanSachs,2020-06-26 00:00:17,1276304239292186624,A new wave of millennial &amp; Gen Z consumers with an appreciation for local brands are driving a growth surge in Chin… https://t.co/FkpXeX3mg2,A new wave of millennial &amp; Gen Z consumers with an appreciation for local brands are driving a growth surge in Chin… https://t.co/FkpXeX3mg2,,,1,11,,en,,27,0.0,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7
Nasdaq,2020-06-26 14:58:48,1276530357102424064,"2020 has largely been the year of large-cap growth, while small-cap value has flown under the radar. However, in a… https://t.co/roPHURyi78","2020 has largely been the year of large-cap growth, while small-cap value has flown under the radar. However, in a… https://t.co/roPHURyi78",,,3,8,,en,,27,0.0,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
Nasdaq,2020-06-28 20:58:36,1277345680055558144,"Futurists may not know the future itself, but they sure do know how to prepare for it. 

CEO of @FTI @AmyWebb expla… https://t.co/yq76gtm1B4","Futurists may not know the future itself, but they sure do know how to prepare for it. 

CEO of @FTI @AmyWebb expla… https://t.co/yq76gtm1B4",,,3,9,,en,,27,0.0,3.7,0.0,3.7,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7
Cognizant,2020-01-12 15:01:05,1216374543733923841,We made takeout from the road easier with a #mobile app—increasing orders by 370%. Let’s talk shop at #NRF2020 to h… https://t.co/5nMHFufuWF,We made takeout from the road easier with a #mobile app—increasing orders by 370%. Let’s talk shop at #NRF2020 to h… https://t.co/5nMHFufuWF,,,1,14,,en,,27,7.41,0.0,3.7,3.7,3.7,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,7.41
salesforce,2020-01-16 01:01:05,1217612703080099845,"TFW the barista knows your name and order 💙

Just like big companies SMBs, like your fav cafe down the street, need… https://t.co/4QWDW5TCVb","TFW the barista knows your name and order 💙

Just like big companies SMBs, like your fav cafe down the street, need… https://t.co/4QWDW5TCVb",,,8,29,,en,,27,0.0,0.0,7.41,3.7,3.7,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7,0.0,0.0,0.0,7.41
salesforce,2020-04-03 16:00:53,1246105400526737409,"Do what the cool cats do....stay home. 😹🏠

And visit us on TikTok while you’re at it: https://t.co/ctsstCSzny https://t.co/CTcd95sTmx","Do what the cool cats do....stay home. 😹🏠

And visit us on TikTok while you’re at it: https://t.co/ctsstCSzny https://t.co/CTcd95sTmx",,,13,65,,en,,27,3.7,0.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,7.41
SPGlobal,2020-04-15 19:00:27,1250499241618923521,From @SPDJIndices: A Q1 2020 performance review for the S&amp;P Risk Parity Indices: https://t.co/5pQDUT5D8L https://t.co/wi3UxYb7eP,From @SPDJIndices: A Q1 2020 performance review for the S&amp;P Risk Parity Indices: https://t.co/5pQDUT5D8L https://t.co/wi3UxYb7eP,,,0,0,,en,,27,0.0,0.0,0.0,3.7,0.0,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,7.41,0.0,0.0,0.0,0.0,7.41
Nasdaq,2020-04-20 15:58:51,1252265481752502272,"Our #HealthHeroes need us more than ever. We are proud to see one of our own #NasdaqFam, Charlene Dixon, stepping u… https://t.co/2pVdiLKp5G","Our #HealthHeroes need us more than ever. We are proud to see one of our own #NasdaqFam, Charlene Dixon, stepping u… https://t.co/2pVdiLKp5G",,,4,17,,en,,27,14.81,0.0,7.41,3.7,3.7,0.0,0.0,0.0,0.0,14.81,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41
GoldmanSachs,2020-04-29 17:00:08,1255542393077719040,How does $GS' Head of Human Capital Management support a global workforce in a shutdown? Read more in this week’s B… https://t.co/3CTTc4fyaE,How does $GS' Head of Human Capital Management support a global workforce in a shutdown? Read more in this week’s B… https://t.co/3CTTc4fyaE,,,2,3,,en,,27,0.0,0.0,3.7,3.7,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,7.41
